ID,Seed,t_apop,c_decay,c_dif,c_sec,t_circ,t_exp,igm,t_inc,v_inf,sigma,t_kill,speed,circ_age,foi_age,v_decay,v_dif,v_sec,Output 1,Output 2,Output 3,Output 4,Output 5,Output 6,Output 7,Output 8,Output 9,Output 10,Output 11,Output 12,Output 13,Output 14,Output 15,Output 16,Output 17,Output 18,Output 19,Output 20,Output 21,Output 22,Output 23,Output 24,Output 25,Output 26,Output 27,Output 28,Output 29,Output 30,Output 31,Output 32,Output 33,Output 34,Output 35,Output 36,Output 37,Output 38,Output 39,Output 40,Output 41,Output 42,Output 43,Output 44,Output 45,Output 46,Output 47,Output 48,Output 49,Output 50,Output 51,Output 52,Output 53,Output 54,Output 55,Output 56,Output 57,Output 58,Output 59,Output 60,Output 61,Output 62,Output 63,Output 64,Output 65,Output 66,Output 67,Output 68,Output 69,Output 70,Output 71,Output 72,Output 73,Output 74,Output 75,Output 76,Output 77,Output 78,Output 79,Output 80,Output 81,Output 82,Output 83,Output 84,Output 85,Output 86,Output 87,Output 88,Output 89,Output 90,Output 91,Output 92,Output 93,Output 94,Output 95,Output 96,Output 97
163,1,1.9049,0.0018996,0.006907,0.00018464,1.6827,922.66,7.697,0.089581,903.79,2069.2,4.424,0.20406,5.1597,36.268,8.5421,0.021872,0.00068608,1,1,4,9,15,24,38,57,73,94,123,155,193,235,279,334,399,461,516,568,635,700,737,783,862,916,972,1045,1110,1180,1277,1366,1450,1543,1647,1730,1782,1859,1947,1884,1617,1381,1135,852,549,316,272,231,183,151,103,70,42,35,17,11,8,6,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,1.8498,1.5319e-05,1.7296,0.00015598,0.12735,1566.8,1.223,0.052393,22.471,2584.9,63.792,0.27679,519.86,22.389,0.35474,0.15642,0.00020862,1,2,12,50,187,591,1238,2183,3425,4887,6725,8930,11375,14006,16797,19748,22832,25949,29082,32428,35719,38840,41873,45123,48568,51956,55237,58487,61908,65118,68423,71685,75201,78864,82115,85415,88713,92109,95404,98772,1.0196e+05,1.0485e+05,1.069e+05,1.0762e+05,1.0638e+05,1.0336e+05,99305,94518,88846,82350,74161,65293,56498,48233,41349,35647,30578,25667,20956,16687,12988,9849,7253,5136,3289,1849,811,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,0.2011,0.00042092,0.047331,0.00018608,0.28254,1671.9,4.9709,0.095231,21.875,879.42,9.018,0.36153,4.0093,134.1,1.5552,0.0028021,0.00051663,1,10,72,179,371,656,996,1403,1909,2509,3220,3979,4862,5831,6819,7769,8739,9790,10746,11689,12616,13611,14548,15472,16352,17300,18303,19163,20060,21075,22164,23164,24100,24954,25902,26794,27688,28545,29446,30273,30991,31692,32354,33050,33795,34505,35219,36081,36975,36911,33976,29243,25022,22031,20506,19932,19685,19621,19552,19716,20314,20813,21011,21327,21931,22473,22768,23137,23555,23978,24534,24843,25326,25755,25947,26230,25938,25398,24571,23566,22437,21151,19778,18396,17053,15823,14726,13579,12352,11201,10064,8993,8139,7207,6629,5953,5253
166,1,1.2905,0.0001833,0.43323,0.00017756,0.0585,1448.3,24.496,0.061243,144.87,1353.4,7.6061,0.70676,0.062634,231.32,0.0035584,0.12346,0.00033571,1,3,9,33,111,334,810,1428,2289,3405,4770,6365,8192,10144,12246,14395,16601,18812,21079,23279,25551,27709,29888,32179,34425,36551,38593,40807,43191,45432,47612,49722,51831,53931,56086,58266,60648,62751,64741,66765,68958,71171,73349,75538,77685,80043,82257,84535,86338,86641,79127,67354,56367,47426,39748,33650,28574,24256,20844,17936,15298,13072,10988,9275,7398,5563,4002,2636,1562,884,387,134,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,1.4103,0.001207,8.7809,0.00020192,0.18067,1163.2,1.2881,0.079895,10.578,1534.6,19.515,1.6111,0.58805,167.53,1.0737,0.54583,0.00038653,1,8,122,1156,3683,7737,13494,21128,30839,41810,54275,67162,80524,94148,1.0773e+05,1.21e+05,1.3427e+05,1.474e+05,1.599e+05,1.6768e+05,1.669e+05,1.6008e+05,1.4999e+05,1.3518e+05,1.1495e+05,90982,65901,44649,30051,18670,9307,3139,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,1.6063,0.00087439,0.23617,0.00019086,0.048253,1127,10.661,0.11325,157.58,2017,68.989,0.58365,38.346,295.42,0.083121,0.032817,7.8827e-05,1,1,1,3,5,6,10,15,22,30,48,66,95,148,210,281,375,479,617,755,888,1047,1216,1399,1599,1752,1954,2155,2325,2508,2707,2885,3019,3186,3347,3490,3657,3759,3880,3982,4098,4167,4242,4383,4513,4645,4780,4946,5098,5218,4986,4027,2920,2044,1619,1333,1234,1149,1050,971,963,1011,990,935,906,911,953,1013,1010,958,940,1008,936,979,956,1013,1066,1190,1225,1245,1244,1290,1320,1462,1559,1631,1701,1749,1917,1998,2159,2278,2483,2561,2749,2978,3252
169,1,0.012105,0.0024309,0.20208,0.00016437,0.056476,1338.3,4.3213,0.097068,154.7,1103.2,37.222,0.47056,7.2414,128.1,16.655,0.0022715,0.0010921,1,2,10,32,76,137,226,340,465,626,793,1010,1206,1450,1697,1921,2120,2340,2567,2823,3025,3234,3470,3662,3932,4223,4473,4746,5015,5314,5617,5834,6086,6278,6522,6690,6906,7055,7288,7155,6837,6542,6249,5927,5593,5260,4907,4486,4426,4448,3866,2947,2050,1413,1042,858,790,727,639,594,478,460,429,405,391,374,411,371,405,395,365,345,353,329,312,310,316,301,293,310,308,303,267,234,242,256,226,195,208,175,176,154,142,117,142,143,133
170,1,0.15758,0.00016932,0.66627,0.00024672,1.4636,1291.5,13.801,0.099948,163.48,1494.4,14.979,0.25555,0.82244,444.61,0.0026547,0.01342,0.00064793,1,3,10,32,91,187,341,534,796,1135,1499,1904,2342,2774,3212,3697,4198,4674,5124,5588,5998,6470,6892,7348,7774,8162,8598,9011,9416,9924,10364,10821,11239,11639,11995,12490,12971,13468,13915,14309,14860,15341,15831,16359,16829,17358,17832,18385,18813,18542,15792,11535,7805,5469,4410,3894,3774,3566,3423,3321,3200,3307,3373,3504,3803,3968,4019,4092,4158,4220,4346,4535,4646,4763,4700,4709,4726,4920,4967,5082,5286,5415,5551,5654,5718,5964,6107,6303,6442,6728,6868,7022,7093,7389,7263,7427,7620
171,1,0.47761,0.00011758,0.32258,0.00013345,0.1305,613.72,1.8623,0.063125,959.4,1402.3,5.1914,0.061467,1.1846,44.356,8.2233,0.0037171,0.00013957,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,0.94083,0.02028,0.032399,0.00027653,0.14806,1476.4,39.191,0.18145,8.4127,688.61,1.4201,0.014404,15.551,52.264,2.946,0.066583,0.00010679,1,1,3,6,14,30,71,157,286,471,725,1074,1471,1927,2442,3029,3681,4339,5040,5752,6474,7187,7960,8681,9451,10213,10988,11797,12574,13349,14118,14843,15564,16321,17074,17835,18663,19514,20370,20342,19684,19042,18301,17462,16574,15566,14391,13098,11714,11087,10318,9292,8126,7104,6255,5514,5015,4552,4284,4078,3953,3901,3815,3738,3659,3567,3471,3390,3298,3184,3069,3002,2942,2854,2908,2903,2882,3006,3021,2998,2888,2898,2824,2831,2755,2782,2756,2753,2837,2868,2857,2829,2909,2877,2928,2898,2867
173,1,0.77113,0.0005153,0.042926,0.00026338,0.045992,1237.8,40.014,0.12536,151.71,809.38,6.6335,0.28032,0.48035,114.52,0.70806,0.45831,0.00064857,1,1,6,41,213,972,2937,6081,10246,15694,22146,29743,38164,47469,56840,66066,75398,84659,93911,1.0328e+05,1.1286e+05,1.2202e+05,1.3102e+05,1.3979e+05,1.464e+05,1.4782e+05,1.4457e+05,1.3801e+05,1.2878e+05,1.1663e+05,1.0202e+05,84943,66632,50503,37662,27391,18802,11933,6768,3143,927,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1,0.54448,0.00011324,0.0057176,0.00014959,0.37133,1015.5,1.8261,0.10632,20.926,927.8,11.762,0.33173,0.10692,244.7,6.4021,0.33796,0.00022951,1,3,12,51,194,625,1457,2742,4571,6855,9781,13299,16998,20845,24752,28832,32776,36401,39747,43057,46179,49237,52057,55192,58472,62449,66629,70701,74769,78723,82297,86069,89274,91266,90761,88101,83722,77692,70085,60895,51611,43885,37128,30915,25198,19397,14359,10214,6761,3918,1761,484,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,1.2348,0.0046641,0.53767,0.00020929,0.27642,1535.9,1.7794,0.064837,63.056,1885.6,3.809,0.0072469,10.548,41.418,0.34946,0.01309,0.00059655,1,7,42,129,293,547,893,1297,1756,2289,2897,3665,4465,5320,6185,7015,7814,8594,9425,10305,11153,12036,12864,13660,14473,15320,16163,17079,17927,18891,19691,20522,21318,22246,23144,24077,24953,25886,26698,27535,28466,29381,30295,31193,32030,32723,33679,34496,35495,35918,33484,30075,26788,24485,22993,21974,21495,21473,21657,22035,22436,23034,23811,24577,25098,25441,26026,26580,27238,27932,28468,29377,29999,30410,30337,29983,29251,28232,27176,25940,24586,23261,21840,20260,18771,17449,15980,14923,13857,12757,11738,10535,9392,8547,7624,6891,6156
176,1,1.7591,1.1993e-06,11.491,0.00028111,0.13446,1266,2.928,0.14046,16.529,1835.7,9.665,0.096057,0.50667,373.03,0.10788,0.0054647,0.00025813,1,3,19,70,156,302,497,759,1080,1469,1897,2339,2801,3241,3659,4093,4530,4926,5340,5796,6197,6644,7088,7533,7882,8247,8588,8941,9308,9711,10095,10615,11098,11642,12121,12558,13016,13469,13930,14371,14786,15297,15640,16095,16614,17126,17660,18149,18556,18955,18770,18247,17705,17265,16792,16384,16222,16256,16309,16318,16205,16417,16769,17040,17358,17554,17878,18047,18188,18486,18943,19203,19501,19788,19941,20096,20615,21071,21392,21768,22240,22560,22940,23382,23581,23770,24062,24202,24165,24461,24640,25090,25221,25399,25335,25008,24448
177,1,0.5484,0.0010902,0.36198,0.00017152,0.019839,600.56,9.264,0.076596,195.7,1069.5,6.8165,2.9847,18.602,111.85,0.651,0.0032606,0.0001475,1,1,2,4,9,10,16,25,40,57,78,90,109,126,154,186,200,230,244,269,303,322,341,367,390,403,420,435,470,514,558,590,592,618,618,634,641,667,693,699,685,622,578,529,527,534,545,545,568,553,454,332,216,194,187,142,126,106,76,92,79,85,76,75,62,47,49,60,54,64,58,54,33,47,51,38,36,36,42,41,27,19,19,16,18,15,12,10,13,11,9,10,9,1,3,6,9
178,1,1.9648,0.00010985,14.038,0.00017291,0.18812,1082.3,17.152,0.14142,137.03,850.68,18.662,0.1368,58.078,77.692,0.096136,0.11312,0.00031527,1,2,4,15,41,136,391,865,1534,2349,3317,4452,5738,7138,8583,9982,11437,12914,14280,15779,17221,18588,19981,21342,22910,24360,25761,27122,28479,29855,31147,32370,33652,34916,36205,37495,38845,40246,41746,43073,44161,45168,46095,47185,48194,49196,49911,51267,52652,54251,55209,56022,56484,57011,56904,55723,53684,50537,46916,42784,38482,34124,30660,27600,25076,22761,20803,19017,17520,15734,13959,12256,10455,8769,7136,5387,3876,2651,1719,945,422,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,1.9299,0.0023712,0.31416,0.00029499,0.27186,2417.2,19.619,0.061654,12.256,1415.4,1.6619,0.079311,18.965,193.91,15.967,0.015825,0.0002673,1,2,9,36,104,241,458,724,1061,1463,1983,2542,3180,3870,4644,5489,6423,7388,8517,9718,10900,12095,13321,14512,15755,16934,18103,19240,20425,21645,22895,24182,25325,26433,27562,28694,29980,31282,32510,32560,31573,30655,29653,28584,27446,26187,24832,23486,22153,20669,17487,12936,8215,4689,2489,1316,827,563,407,367,337,271,173,151,113,113,76,56,53,52,41,28,34,37,13,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,0.1803,0.015924,0.11902,0.00028613,0.209,745.64,5.5632,0.092994,194.63,959.69,26.892,0.93157,4.9248,170.71,16.253,0.052199,0.00034086,1,1,2,4,9,16,26,47,80,116,172,234,317,396,478,567,676,767,893,1035,1164,1304,1450,1582,1729,1854,1965,2079,2143,2176,2301,2402,2534,2698,2906,3037,3204,3323,3485,3285,2807,2260,1711,1078,718,603,517,412,334,280,218,168,124,100,72,62,44,25,21,15,8,7,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,1.7293,1.2637e-05,0.072592,0.0002561,0.038037,1354.8,45.554,0.066548,747.79,777.49,0.39146,0.021387,1.5021,284.11,0.075803,0.66493,6.8955e-05,1,1,1,2,3,3,3,6,8,9,11,13,15,15,26,32,44,57,72,95,118,142,185,235,293,386,473,619,775,1000,1257,1593,2011,2557,3157,3903,4797,5863,7119,8553,9775,10860,11788,12766,13637,14273,14815,15129,15319,15507,15298,14984,14576,14203,13925,13659,13341,13160,13037,12893,12795,12806,12722,12794,12844,12889,12966,13029,13133,13323,13555,13716,13846,13973,14007,14263,14556,14940,15284,15572,15859,16261,16522,16901,17200,17570,17952,18273,18666,19148,19487,19859,20218,20706,20982,21345,21815
182,1,1.0768,0.016822,1.7116,0.00020491,0.02129,978.51,6.8795,0.095948,56.891,1383.2,1.8898,0.0025057,15.104,14.865,0.17376,1.1667,0.00096555,1,9,187,2596,9643,21524,38257,59675,85542,1.1619e+05,1.4826e+05,1.7966e+05,2.0634e+05,2.1481e+05,2.0781e+05,1.8792e+05,1.558e+05,1.177e+05,75233,40289,17958,5483,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,0.27028,1.3557e-05,0.52157,0.00019554,0.6035,1262.5,86.444,0.12158,247.1,1389.5,23.388,0.076416,0.10242,1959.5,1.0452,0.018563,0.0011955,1,5,30,106,246,476,752,1082,1506,1992,2576,3176,3801,4382,4986,5607,6170,6770,7323,7927,8545,9255,9892,10506,11132,11806,12438,13106,13790,14401,14974,15647,16295,16930,17575,18189,18899,19573,20185,19553,17927,16228,14440,12567,10696,8596,6557,4601,4637,4653,4542,4287,3955,3531,3120,2753,2346,2015,1736,1516,1281,1091,941,819,741,679,579,485,460,390,306,259,196,157,131,97,65,45,33,29,25,20,17,5,4,1,2,5,7,7,8,6,1,0,0,0,0
184,1,0.61084,0.00089041,0.59187,0.00025394,0.028029,863.42,26.534,0.1862,806.08,1050.9,3.1725,0.0032414,43.796,121.51,0.15691,2.4503,0.0010422,1,4,10,42,140,439,1330,3969,10373,21997,39063,60918,86603,1.1451e+05,1.4186e+05,1.661e+05,1.8367e+05,1.8956e+05,1.8096e+05,1.5949e+05,1.2793e+05,91285,56511,29050,11720,2780,220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,0.37316,0.00011459,1.3109,0.00025219,1.276,737.6,20.553,0.14867,99.115,1509.5,4.2684,0.0026045,0.31506,13.329,3.2886,0.069399,0.00018716,1,1,3,8,20,44,91,159,295,468,686,956,1289,1615,1985,2354,2754,3044,3384,3710,4088,4456,4954,5380,5734,6133,6495,6842,7237,7711,8066,8481,8829,9136,9496,9795,9996,10318,10666,10096,8540,6962,5257,3423,2320,2112,1905,1641,1437,1284,1138,993,881,788,695,634,589,548,502,468,424,385,367,360,324,293,274,256,242,241,238,229,219,203,200,193,180,170,174,163,140,134,117,93,75,69,52,49,41,31,22,22,19,13,9,7,10
186,1,0.29757,0.00019492,0.018574,0.00022101,0.06758,1190.1,16.371,0.076798,69.83,1191.3,18.389,0.039952,1.4509,42.953,21.43,0.51301,0.0001034,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,1.5969,0.026932,0.27112,0.00019184,0.12138,629.17,2.7771,0.12748,23.081,977.67,9.0848,0.12361,1.5287,397.07,3.0281,0.0017309,0.00060717,1,12,63,198,391,642,953,1277,1651,2045,2396,2833,3229,3547,3906,4222,4548,4917,5314,5665,6045,6393,6707,6999,7357,7800,8216,8616,8884,9235,9602,10097,10634,11043,11467,11864,12235,12609,13002,13313,13488,13734,13959,14231,14557,14873,15256,15390,15668,16050,16298,16637,16962,17099,17288,17303,17634,17964,18364,18784,19171,19478,19668,19685,20067,20488,20870,21356,21802,22222,22648,23020,23075,23162,23287,23414,22229,20678,18737,16554,15121,14032,13193,12345,11804,11314,10699,10107,9444,8580,8096,7604,7127,6562,6097,5619,5153
188,1,1.9033,0.0013749,37.214,0.00018891,0.14301,823.57,16.14,0.10866,102.47,919.16,2.8845,2.8059,3.1383,78.359,0.062767,0.093264,0.00027972,1,2,8,34,94,270,602,1109,1764,2602,3564,4530,5498,6406,7326,8161,9014,9866,10696,11588,12397,13343,14175,15008,15906,16855,17804,18943,20029,21184,22187,22950,23654,24360,25034,25663,26371,27287,28184,29229,30062,30864,31768,32573,33343,34333,35384,36387,37377,38281,34667,30197,28087,27010,27007,27200,27446,27252,26150,24228,22290,20335,18653,17010,15414,14043,12382,10823,9530,8264,7049,5908,5013,4031,3291,2632,1721,737,152,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,0.97428,0.0041618,0.16765,0.00022921,0.19019,1058.7,20.175,0.090691,124.72,1024.6,20.393,0.12941,209.08,157.88,0.50213,0.0076974,0.00065944,1,6,32,109,225,389,591,819,1101,1404,1688,2000,2349,2676,3094,3431,3829,4166,4523,4779,5120,5429,5704,5962,6264,6560,6961,7225,7589,7974,8357,8744,9097,9516,9961,10292,10586,10869,11131,11306,11157,11035,10999,10989,11019,10966,11071,11328,11645,11823,11398,10359,9307,8422,7860,7450,7116,6905,6730,6628,6516,6668,6883,6857,6861,6786,6852,6848,7020,7173,7298,7409,7491,7694,7894,7968,7912,8071,8293,8485,8735,8871,9044,9061,9056,9135,9421,9545,9782,9873,10018,10266,10556,10664,10892,11059,11062
190,1,1.7085,2.9468e-05,0.023815,0.00012875,0.25244,1350,12.391,0.10579,207.95,952.55,22.328,0.093725,1024.7,150.18,0.87179,0.0065466,0.00026099,1,2,5,9,25,48,93,141,210,273,347,434,530,630,739,815,910,999,1102,1216,1337,1439,1551,1670,1806,1921,2037,2144,2266,2380,2508,2609,2706,2824,2943,3071,3194,3289,3435,3516,3507,3448,3381,3333,3248,3178,3110,3004,2963,2970,2893,2641,2324,1952,1654,1395,1214,1045,906,807,751,692,669,674,701,707,711,756,764,754,719,732,689,717,740,770,817,864,913,925,987,985,1025,1026,1009,1109,1151,1195,1206,1234,1248,1239,1305,1307,1354,1338,1380
191,1,1.64,0.061875,0.0025684,0.00017872,0.018618,1077.8,22.71,0.08148,74.476,3129.7,12.477,0.77479,7.9611,335.88,18.405,0.010388,0.00069982,1,6,23,73,154,257,419,628,856,1140,1446,1740,2063,2373,2704,3076,3443,3770,4099,4481,4794,5118,5397,5718,6050,6384,6739,7042,7375,7719,8015,8249,8559,8862,9148,9433,9881,10181,10569,10069,8896,7660,6371,4961,3589,2117,1125,1057,988,922,679,373,203,152,92,49,30,19,14,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,1.4993,0.035337,0.048931,0.00012347,0.16078,1414.2,1.4574,0.1534,309.21,1011.4,92.146,1.4263,30.387,1452.1,0.0010565,0.065215,0.00013029,1,1,1,3,4,7,12,24,37,56,99,162,250,401,594,856,1190,1575,2027,2519,3059,3629,4174,4735,5253,5731,6187,6641,7085,7433,7826,8242,8635,9067,9439,9817,10241,10507,10995,11405,11791,12210,12533,13002,13454,13829,14363,14820,15229,15655,15806,15278,13985,12419,11155,10232,9707,9322,9072,8957,8958,8913,8921,8821,8725,8615,8720,8763,8844,8847,8887,9028,9146,9237,9244,9340,9397,9463,9592,9725,10130,10354,10447,10681,10791,10812,11047,11132,11259,11416,11630,12130,12464,12732,12881,13090,13518
193,1,1.8521,0.34345,0.63336,0.00022423,0.24454,1121.2,67.505,0.073265,161.89,1067.1,8.8858,1.3891,6.5356,75.755,1.386,0.051983,0.00037927,1,1,4,12,39,110,261,526,875,1259,1800,2394,3004,3644,4256,4900,5565,6288,6979,7631,8405,9072,9837,10524,11230,11926,12700,13437,14241,14974,15749,16477,17210,17851,18472,19204,19875,20430,21032,20289,18139,15950,13544,11084,8618,6037,3470,3309,3173,3030,2773,2446,2068,1762,1565,1385,1225,1083,942,863,815,751,711,646,632,588,575,554,552,530,512,476,473,425,385,362,339,308,281,278,264,233,217,209,190,177,171,154,144,153,135,125,124,127,129,127,125
194,1,0.66421,0.0010312,1.9328,0.00018048,0.14086,1499,1.7359,0.10643,230.88,737.99,123.49,0.029756,9.4973,212.03,0.055332,0.045654,0.00024057,1,1,4,10,22,43,93,178,307,482,702,982,1327,1699,2133,2609,3148,3672,4241,4755,5304,5879,6444,6949,7494,8101,8641,9192,9793,10443,11034,11622,12234,12898,13466,14058,14636,15277,15839,16367,16996,17572,18101,18620,19233,19822,20408,20902,21430,21958,22103,21997,21835,21593,21417,21302,21303,21363,21544,21987,22356,22929,23500,24016,24590,25242,25835,26399,26818,27415,27984,28531,29095,29669,30294,30919,31559,32253,32882,33437,33863,34391,34827,35383,35883,36565,37102,37701,38219,38715,39380,40040,40563,40783,40802,40513,39922
195,1,1.8101,0.00010576,0.24935,0.00020096,0.070733,1106.5,2.3126,0.208,450.02,893.38,15.436,0.01755,0.34633,105.54,0.44256,7.0471,0.00042065,1,2,4,9,22,57,134,322,806,1931,4702,10922,24103,48236,84739,1.3142e+05,1.8316e+05,2.3044e+05,2.6001e+05,2.6678e+05,2.5216e+05,2.2162e+05,1.7896e+05,1.2841e+05,75929,34045,10076,1459,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,0.50121,3.7398e-06,4.0867,0.00014744,0.77804,756.37,91.469,0.17524,45.344,949.46,29.581,3.5205,99.405,34.612,0.78521,0.035818,0.00061211,1,10,67,248,568,1049,1719,2430,3194,4038,4831,5543,6321,7128,7815,8628,9510,10286,11069,11897,12655,13313,14042,14742,15530,16364,17304,18190,19174,20069,20743,21566,22348,23230,24038,25060,25913,26804,27688,26635,23843,21084,18163,15112,13442,13811,14075,14392,14594,14831,14923,14842,14632,14503,14390,14210,14317,14502,14806,15008,15303,15518,15682,15742,15725,15746,15885,16002,16128,16271,16404,16472,16646,16900,16843,16744,16564,16119,15376,14678,14001,13153,12588,12146,11771,11221,10756,10339,9853,9411,9073,8691,8403,8233,8113,7940,7704
197,1,0.43126,0.0021714,0.16122,0.0002131,0.017621,888.66,13.129,0.093178,226.9,1914.4,16.08,0.051908,32.943,20.238,48.792,4.7184e-05,0.00048289,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,1.1026,0.0042642,0.092584,0.00019911,0.51574,996.25,19.557,0.12415,215.69,613.81,3.6183,0.059801,183.08,430.49,0.82422,0.027835,0.00052288,1,2,12,34,84,194,358,567,843,1166,1500,1867,2240,2618,3021,3375,3766,4166,4561,4971,5397,5811,6185,6627,6994,7434,7871,8272,8680,9083,9538,10036,10502,10928,11378,11791,12305,12823,13186,13204,12679,12123,11566,10873,10118,9466,9395,9555,9729,9822,9485,8853,7974,7165,6578,6209,5972,5763,5595,5416,5290,5268,5371,5296,5326,5274,5259,5315,5276,5207,5203,5267,5461,5618,5750,5819,5882,5949,6123,6381,6551,6624,6780,6985,7010,7132,7125,7184,7342,7508,7747,7776,7778,7857,8024,8136,8309
199,1,1.3292,0.00024633,0.0080102,0.00018172,0.01109,881.23,7.4373,0.16124,385.15,932.79,5.5326,0.075062,0.42434,28.728,0.42227,0.0043296,0.00090003,1,3,11,30,60,116,177,252,339,450,547,644,744,858,988,1099,1242,1388,1545,1713,1827,1958,2073,2201,2324,2426,2548,2645,2791,2872,2978,3069,3188,3335,3423,3570,3690,3839,3995,4164,4271,4334,4384,4451,4467,4525,4630,4753,4924,5012,4947,4780,4574,4469,4360,4355,4202,4188,4190,4257,4279,4328,4362,4417,4486,4565,4622,4739,4904,4973,5015,5083,5131,5267,5531,5634,5762,5774,5871,5968,6119,6134,6104,6113,6246,6356,6470,6552,6705,6852,6925,7009,7067,7260,7349,7354,7413
200,1,1.1602,0.0030986,0.68292,0.00021384,0.19297,774.25,1.5697,0.11629,297.31,1003.7,41.763,0.0092826,1.1323,854.29,3.8592,0.069669,0.000206,1,1,3,3,4,6,12,22,38,63,113,178,277,406,586,794,1031,1255,1484,1687,1914,2076,2318,2549,2841,3080,3407,3613,3821,4084,4327,4560,4887,5203,5462,5777,6028,6270,6472,6689,6670,6668,6599,6577,6486,6572,6657,6940,7086,7304,7222,6847,6302,5698,5288,4892,4570,4395,4178,4123,4116,4121,4243,4399,4534,4766,4931,5223,5383,5585,5685,5949,6097,6356,6602,6905,7272,7422,7792,8042,8149,8299,8497,8634,8854,9041,9094,9419,9448,9581,9583,9643,9806,10060,10123,10286,10473
201,1,0.71594,0.021812,0.22248,0.00027165,0.10547,1234.5,3.8327,0.13568,592.72,1239.1,26.823,0.43578,0.403,91.514,0.085945,0.061184,0.00073488,1,1,3,12,29,78,175,360,631,1020,1501,2153,2867,3733,4529,5438,6301,7174,8037,8890,9609,10335,11128,11876,12613,13386,14271,15092,15921,16874,17719,18617,19526,20428,21208,22005,22811,23604,24316,25063,25741,26419,27222,27859,28569,29325,30092,30890,31658,32119,31287,29819,28449,27461,27023,27029,27203,27719,28429,28926,29502,30178,31146,31810,32345,33199,33839,34549,35239,35872,36416,37004,37045,36494,35426,33839,32054,30077,28194,26019,24139,22325,20330,18723,17290,15842,14513,13252,12205,10950,9867,8913,7931,6893,6001,5149,4376
